
 PRINT S    NODAL SOLUTION PER NODE
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    1604   0.295982      -0.843074       0.680070E-002  0.511161       0.171883E-001 -0.672545E-002
    1605   0.117453       0.512029       0.143216       0.300228E-001  0.427632E-001  0.115110E-001
    1606   0.335112E-001  0.280538       0.803038E-001  0.146487E-001 -0.136586      -0.408948E-001
    1607   0.928935E-001   2.00984      -0.379322E-001 -0.637453       0.165066E-002 -0.184279E-002
    1608   0.638716        1.64408      -0.360213E-001 -0.452709       0.449543E-002 -0.105525E-001
    1609   0.301362      -0.146765      -0.623878E-003 -0.413278       0.934042E-003 -0.514374E-003
    1610   0.415505E-001  0.134634       0.755964E-003 -0.520216      -0.137540E-003  0.518626E-003
    1611  -0.571767E-001   1.60176      -0.730690E-003 -0.401230E-003 -0.175243E-003 -0.205450E-002
    1612  -0.368858E-001   1.60186      -0.107207E-002  0.117001E-001  0.284079E-003  0.944325E-003
    1613  -0.229283E-002   1.59506      -0.312902E-002  0.355792E-001  0.197975E-004  0.743447E-004
    1614   0.129382       0.580340E-001 -0.985967E-004  0.481647      -0.895951E-003 -0.171498E-003
    1615   0.840892E-001  0.196754       0.577885E-003  0.348475      -0.623791E-003 -0.253529E-003
    1616   0.293826       0.134614E-001 -0.497142E-003  0.314554      -0.508398E-003 -0.184484E-002
    1617  -0.183980E-001  0.621076       0.335401E-002  0.205509      -0.104762E-002  0.234925E-003
    1618  -0.540878E-002  0.297302      -0.552799E-003  0.446005      -0.106911E-003 -0.371522E-003
    1619  -0.627203        1.91062       0.120447E-002  0.140530       0.238581E-002 -0.381069E-002
    1620   0.412559      -0.531619E-001 -0.840240E-003  0.289054       0.954924E-004  0.926471E-003
    1621   0.487604      -0.320149      -0.906464E-003 -0.689186E-001  0.405603E-003 -0.443739E-003
    1622   0.120529       0.145498       0.271700E-003 -0.332597      -0.870611E-003 -0.560741E-003
    1623   0.340948      -0.639119       0.753311E-002 -0.362938       0.121268E-002 -0.207149E-003
    1624   0.280575E-001   1.56087       0.316343E-002  0.434019E-001  0.611174E-003 -0.258683E-003
    1625  -0.660049E-001   1.59925      -0.487263E-003  0.408280E-001 -0.235480E-003 -0.116846E-002
    1626  -0.165088        1.60112       0.630316E-004 -0.149866E-001 -0.116541E-002 -0.446288E-003
    1627  -0.415973E-001   1.56881      -0.149905E-002 -0.403162E-001 -0.469165E-004  0.243334E-003
    1628   0.640138      -0.869044E-001 -0.245627E-002  0.914129E-001 -0.166478E-002 -0.770641E-003
    1629  -0.119693       0.352328      -0.356163E-003  0.519161      -0.929111E-003 -0.229930E-002
    1630  -0.213880E-001  0.837533       0.980794E-002  0.996152E-001 -0.119761E-002  0.781520E-004
    1631  -0.178839       0.858930      -0.982680E-003  0.125567      -0.459365E-003  0.959769E-003
    1632   0.348311E-002   1.45268      -0.102157E-001  0.396720      -0.721722E-004 -0.457577E-002
    1633   0.303288        1.12062       0.510716      -0.594396E-001 -0.352908E-001  0.176809E-002
    1634   0.201485        1.49180       0.120139      -0.230358E-001 -0.504278E-001  0.338381E-002
    1635   0.838061E-002  0.160129       0.360518E-001 -0.128290E-001  0.732357E-001 -0.113340E-001
    1636   0.423173E-002   1.52893      -0.356365E-002 -0.594674E-001  0.279043E-004  0.490334E-003
    1637   0.865628E-001   1.52157       0.670456E-002 -0.243180E-001 -0.170354E-003  0.172607E-002
    1638   0.110203        1.52274       0.137404       0.157380E-001  0.980956E-002  0.307787E-002
    1639   0.163191        1.50817       0.955525E-001  0.131295E-001 -0.200324E-002  0.233034E-002
    1640   0.122295E-001   1.54757      -0.276362E-002 -0.538930E-001  0.736800E-003  0.195139E-003
    1641   0.411182E-001   1.55156       0.499563E-002 -0.271834E-001  0.342526E-003 -0.250373E-002
    1642   0.170993E-001   1.55741       0.419702E-002 -0.426338E-001 -0.827033E-003  0.287723E-002
    1643  -0.527629        1.06744      -0.579345E-002  0.350952      -0.131184E-001 -0.424942E-002
    1644   0.135524E-001   1.59372      -0.268896E-001 -0.941956E-001 -0.796393E-001  0.346409E-001
    1645  -0.205334        1.43558       0.825678E-002 -0.134463       0.309243E-003  0.118245E-002
    1646  -0.560362E-001   1.39436       0.423348E-003 -0.690540E-001 -0.673538E-003  0.573403E-003
    1647  -0.123696        1.51148       0.112833E-002 -0.793572E-001 -0.580104E-003  0.281988E-003
    1648   0.459490E-002   1.48098      -0.318960E-002 -0.582349E-001  0.400146E-003  0.757048E-003
    1649   0.583916E-001   1.51913      -0.590322E-003 -0.360137E-001 -0.590358E-002  0.140651E-002
    1650   0.569842E-001   1.47778      -0.254624E-002 -0.377926E-001 -0.633030E-002  0.723918E-003
    1651  -0.831033E-001   1.06677      -0.104033E-001  0.129632      -0.433074E-002 -0.861547E-002
    1652  -0.112322       0.819655       0.158396E-002 -0.135097       0.219226E-003  0.728368E-003
    1653  -0.175032        1.03372      -0.112653E-001  0.402781E-001  0.165870E-002  0.484299E-003
    1654   0.102907        1.19054       0.537744       0.847367E-001 -0.155048      -0.456601E-001
    1655   0.171764        1.27456       0.740165       0.174967       0.423482       0.131339     
    1656   0.202119        1.49803       0.329613      -0.103436      -0.294749       0.489174E-001
    1657   0.138129       0.839046       0.351895      -0.674114E-001 -0.133253E-001  0.878928E-002
    1658   0.224440        1.17523       0.528436      -0.814836E-001 -0.195952E-001  0.389886E-002
    1659   0.129317       0.330272       0.162920      -0.134079E-001 -0.235846       0.399357E-001
    1660   0.196576       0.694881       0.248828      -0.423491E-001  0.988316E-001 -0.267279E-001
    1661  -0.602810        1.98204      -0.337171E-002 -0.397212E-001 -0.963720E-002  0.141576E-002
    1662  -0.146261        1.97617      -0.247371E-001  0.520077       0.201680E-002 -0.247841E-002
    1663   0.313623        1.97650      -0.253750E-001  0.665635      -0.309212E-001 -0.311155E-001
    1664  -0.468552        1.99413       0.540403E-003  0.198477      -0.142569E-001  0.733555E-002
    1665  -0.767888        2.36516      -0.187220E-001  0.396795E-001 -0.514101E-001  0.645591E-001
    1666   0.546385        1.29392      -0.237434E-001  0.788966E-001  0.407049E-002 -0.702094E-001
    1667  -0.281404        1.69568       0.115234E-002  0.361899E-001 -0.118803E-002 -0.154439E-002
    1668  -0.437876        1.92643       0.215055E-003  0.159532       0.652740E-002 -0.606970E-002
    1669  -0.270295        1.23837       0.194026E-001 -0.206953      -0.557935E-002 -0.110277E-002
    1670  -0.329496        1.55657       0.846617E-002 -0.146178       0.283858E-002  0.574165E-002
    1671   0.174361        1.33589      -0.303514E-001 -0.125741       0.128193E-001 -0.262946E-001
    1672   0.198213      -0.196568       0.166229E-002  0.538402       0.970245E-003 -0.380535E-003
    1673  -0.216513E-001  0.310505E-001  0.365265E-003  0.645863       0.211731E-002 -0.164679E-002
    1674   0.197332      -0.657358       0.155754E-001  0.591755      -0.743858E-003 -0.401808E-003
    1675  -0.228541        1.12420      -0.646708E-002 -0.412194E-001  0.141320E-001 -0.876753E-002
    1676  -0.511069        1.00663      -0.612935E-002  0.294614       0.878919E-002  0.220794E-002
    1677  -0.308606E-001  0.193843       0.738761E-003  0.561142      -0.408851E-003  0.139596E-003
    1678  -0.285357       0.396193       0.342161E-002  0.602543       0.619453E-003 -0.131875E-002
    1679   0.571787E-001  0.795753      -0.248118E-001  0.520420E-001 -0.482407E-002  0.129360E-002
    1680   0.156411        1.12978      -0.165815E-001  0.154261      -0.702330E-002 -0.252505E-001
    1681   0.329701        1.15935      -0.316588E-001 -0.867293E-001 -0.204707E-002  0.886886E-002
    1682   0.305228       0.938487       0.412234       0.665837E-001  0.270550       0.144521     
    1683   0.262271       0.684470       0.244277       0.194870E-001  0.154619       0.151096E-001
    1684   0.195649       0.613537       0.205301       0.281517E-001 -0.183947E-001 -0.291301E-002
    1685   0.894549E-001   1.48749      -0.134605E-002  0.231870E-001  0.153044E-002 -0.284208E-003
    1686   0.132308E-001   1.48593       0.143264       0.148434E-001 -0.145492E-001  0.183415E-002
    1687   0.119986        1.52958       0.125960      -0.153232E-001  0.210002E-001 -0.300372E-002
    1688   0.504767E-001   1.59117       0.295306E-001  0.247661E-002  0.341398E-001 -0.981562E-002
    1689   0.152136       0.438026       0.130325      -0.137723E-001  0.198228E-001 -0.914601E-003
    1690  -0.110978E-002   1.48890      -0.320208E-002  0.611735E-001 -0.338720E-003  0.263029E-003
    1691   0.200555        1.48208       0.766920E-001 -0.918631E-002  0.205148E-001 -0.183080E-002
    1692   0.761365E-001   1.57056       0.194452       0.448276E-001 -0.219796      -0.340777E-001
    1693   0.791808E-001   1.46876      -0.393781E-002 -0.202839E-001  0.457505E-003  0.797692E-003
    1694   0.258606        1.42326       0.141778       0.131520E-002 -0.304941E-002  0.158650E-002
    1695   0.712209E-002   1.43771      -0.254881E-002  0.462412E-001 -0.465815E-003  0.274387E-003
    1696   0.481893      -0.760003E-001 -0.273127E-004 -0.245158       0.687788E-003 -0.107170E-002
    1697   0.364135       0.386712E-002 -0.252764E-002 -0.144256      -0.274786E-004 -0.276615E-002
    1698   0.148895       0.383109       0.131258       0.816252E-002  0.137106       0.867411E-002
    1699   0.125859       0.375899       0.107055       0.135672E-001 -0.115103E-001 -0.196594E-002
    1700   0.299486       0.746649       0.330188       0.158655E-001 -0.196099E-001 -0.664035E-003
    1701   0.244967       0.558844       0.259397       0.145321E-001 -0.362287      -0.485472E-001
    1702   0.563751E-001  0.197578       0.652401E-001  0.124069E-001 -0.113983      -0.187749E-001
    1703   0.773191E-001  0.199731       0.617438E-001 -0.538927E-003  0.314568E-001 -0.566079E-004
    1704  -0.303933        1.43545       0.130890E-001  0.194972       0.216249E-002  0.905707E-004
    1705  -0.758425       0.373933      -0.135665       0.462475      -0.821468E-002  0.127172E-001
    1706  -0.147309        1.11287       0.217250E-001 -0.133726E-001 -0.291017E-003  0.117659E-002
    1707   0.441676      -0.273026      -0.163079E-002  0.241720       0.234869E-003 -0.291779E-003
    1708   0.248292        1.35035      -0.156173E-001  0.397790       0.842885E-002  0.233812E-001
    1709   0.344325        2.08828      -0.201173E-001  0.730755       0.562366E-001  0.615360E-001
    1710   0.257521       0.744610       0.296564      -0.316216E-001 -0.509389E-001  0.105374E-001
    1711   0.126858       0.342443       0.101573      -0.731730E-002  0.650284E-001 -0.305768E-002
    1712   0.635462E-001   1.45209      -0.233029E-002 -0.259199E-001  0.569467E-002  0.564100E-003
    1713   0.472031E-001   1.46854      -0.208999E-002 -0.415451E-001  0.507622E-002  0.594868E-003
    1714  -0.142509        1.27729       0.616434E-002  0.120559       0.119769E-001 -0.130661E-002
    1715  -0.649926E-001   1.40862       0.591065E-003  0.778016E-001 -0.128393E-002  0.883176E-003
    1716  -0.702111E-001   1.28826       0.625521E-002 -0.735920E-002 -0.655444E-003  0.734977E-003
    1717  -0.604655E-002   1.39326      -0.778958E-003 -0.243546E-001 -0.772175E-003  0.761043E-003
    1718   0.316937E-001  0.305586      -0.302673E-003 -0.308420       0.355076E-002  0.133910E-002
    1719   0.273224E-001   1.43911      -0.245936E-002 -0.371091E-001 -0.336857E-002  0.498245E-003
    1720  -0.272521        1.42905       0.100850E-001 -0.181189      -0.961719E-002 -0.631789E-002
    1721   0.234506       0.597153       0.209405       0.244155E-002  0.489025E-001 -0.234386E-003
    1722   0.415996        1.19560       0.496601      -0.146100E-001 -0.323625       0.775025E-003
    1723   0.357132        1.16008       0.436444      -0.463144E-002  0.789091E-003 -0.766894E-003
    1724  -0.221826        1.32246      -0.194654E-001 -0.211483E-001 -0.242785E-001 -0.803921E-002
    1725  -0.588033       0.389533       0.134228E-001 -0.847211       0.407997E-002 -0.890340E-002
    1726  -0.146013      -0.825059       0.434260E-001  -1.02244      -0.171726E-002 -0.388399E-003
    1727   0.422609      -0.660848       0.604708E-002  0.742073E-001 -0.803994E-003 -0.688328E-003
    1728   0.438212E-001 -0.460355       0.137789E-001  0.746703      -0.112093E-001  0.718890E-002
    1729   0.349373      -0.522711       0.963277E-003 -0.385807      -0.270542E-002 -0.124097E-002
    1730   0.302030E-003   1.55433      -0.310752E-002  0.578957E-001 -0.260697E-002 -0.353131E-003
    1731  -0.400861E-001   1.54675      -0.227487E-002  0.591770E-001  0.287639E-003  0.922946E-004
    1732  -0.173485        1.62199      -0.901185E-004 -0.397095E-002  0.608677E-003 -0.942147E-004
    1733  -0.402061        1.77624       0.286401E-003  0.134115E-001 -0.484889E-003 -0.775425E-002
    1734  -0.303171        1.74763      -0.857566E-003 -0.931615E-001  0.656760E-003 -0.799591E-003
    1735  -0.184032        1.75567      -0.552252E-002 -0.405285       0.853703E-002 -0.539854E-002
    1736  -0.170954        1.65156      -0.149365E-002 -0.139793       0.548708E-003 -0.899198E-003
    1737  -0.643531E-001   1.50800      -0.684520E-002 -0.351687      -0.686842E-003 -0.172896E-002
    1738  -0.917178E-001 -0.919511       0.373346E-001  0.979940       0.715503E-002 -0.804109E-002
    1739  -0.700199      -0.323786       0.172994E-001   1.39791      -0.267055E-001  0.905774E-001
    1740  -0.812474        1.20599      -0.403329E-002 -0.610350       0.341555E-001 -0.249981E-001
    1741   0.263860       0.667608       0.252079      -0.107003E-001  0.124840      -0.759888E-002
    1742  -0.487041        1.55905       0.110880E-001 -0.250232      -0.222735E-002 -0.469587E-002
    1743   0.311498       0.696446       0.304128      -0.211664E-001  0.413664      -0.307652E-001
    1744   0.348125        1.15632       0.449241      -0.326479E-001  0.439370E-002 -0.227088E-002
    1745   0.353172E-001   1.54051      -0.211253E-002  0.467290E-001 -0.737846E-003  0.261788E-004
    1746   0.344176        1.06933       0.551456       0.538234E-001 -0.113224      -0.194123E-001
    1747   0.262615        1.32808       0.345567       0.510646E-001 -0.107350E-001  0.365867E-002
    1748  -0.458595E-001   1.44968      -0.350122E-003  0.746657E-001  0.127547E-002  0.192291E-003
    1749  -0.557776E-001  0.450156       0.104357E-002 -0.380184      -0.510136E-004 -0.663551E-004
    1750   0.302919        1.44416       0.147316       0.133025E-001  0.133056       0.380568E-002
    1751   0.249538        1.51841       0.983619E-001  0.266417E-001 -0.105622      -0.311380E-002
    1752  -0.387298        1.79052       0.394868E-001  -1.20156       0.351671      -0.227555     
    1753  -0.485572E-001   1.10314      -0.901251E-002  0.159362       0.542991E-002  0.125123E-001
    1754   0.740339E-001   1.28716      -0.271768E-001  0.127286       0.275142E-002  0.499578E-002
    1755   0.343555        1.54007       0.292315       0.876192E-001 -0.317962      -0.175724E-001
    1756   0.264019        1.41670       0.170879       0.153323E-001 -0.199994E-001 -0.132979E-002
    1757   0.347610        1.23851       0.409386       0.410161E-001 -0.110407      -0.529036E-002
    1758  -0.350346E-001   1.35183       0.484968E-003  0.374031E-001  0.234013E-002  0.388100E-003
    1759   0.304097       0.771875       0.351693      -0.185895E-001 -0.569005E-001  0.652508E-002
    1760   0.279671        1.39239       0.214364      -0.149865E-001 -0.218757E-001 -0.290280E-003
    1761   0.363760       0.872492       0.491468      -0.197009E-001  0.887235E-001 -0.166728E-001
    1762  -0.436399        1.79078       0.386447E-002 -0.204189E-001 -0.100973E-002  0.708165E-002
    1763   0.214466       0.589733       0.198094      -0.151926E-001 -0.930539E-003 -0.775997E-003
    1764  -0.558983       0.160512       0.276340E-001  0.972802      -0.249754E-002 -0.828571E-002
    1765  -0.216947      -0.433799       0.161550E-001  0.992235      -0.223882E-001  0.294209E-001
    1766  -0.922805        1.12764      -0.653997E-003  0.802770       0.554162E-001  0.628869E-001
    1767   0.311197       -1.30902       0.405238E-001  0.408710       0.556124E-002 -0.992666E-003
    1768   0.256507       -1.89545       0.304289E-001  0.592982       0.787770E-001 -0.262275E-001
    1769  -0.178863E-001   1.65459      -0.156028E-001 -0.472017      -0.855173E-002  0.954634E-002
    1770  -0.258814        1.59828       0.416059E-002  0.792374E-001  0.148489E-002 -0.298030E-003
    1771  -0.425354        1.59908       0.799473E-002  0.210393       0.108191E-001 -0.148820E-001
    1772  -0.897092E-001   1.60323      -0.102081E-002 -0.444217E-002  0.373468E-003  0.204076E-003
    1773  -0.111689        1.54207      -0.635502E-004  0.639561E-001  0.257513E-003  0.208246E-003
    1774   0.273186E-001   1.54260      -0.130721E-002  0.480638E-001 -0.681720E-002 -0.104580E-002
    1775   0.168362      -0.345869       0.729702E-002 -0.583602      -0.131958E-002 -0.460767E-003
    1776   0.325977      -0.308563       0.159649E-002 -0.400455      -0.218246E-003 -0.347158E-003
    1777   0.386104       0.936791       0.536955       0.954855E-002 -0.777125E-001 -0.137809E-002
    1778   0.343582        1.44966       0.194253      -0.436217E-002 -0.181576      -0.317048E-003
    1779   0.380012       0.952243       0.523938      -0.190066E-001 -0.259371E-001  0.146512E-002
    1780   0.138277       0.360052       0.104846       0.244694E-003 -0.629014E-002 -0.316810E-003
    1781   0.240090       0.599819       0.212602      -0.229000E-003 -0.149481       0.286052E-002
    1782   0.540732E-001   1.44058      -0.467405E-002  0.296043E-002 -0.119116E-002  0.541362E-003
    1783  -0.906723E-002   1.44412      -0.190541E-002 -0.578192E-001 -0.146761E-003  0.678296E-003
    1784  -0.730372E-001   1.33880       0.514895E-002  0.627254E-001 -0.182433E-002  0.944711E-003
    1785  -0.149214        1.26854       0.126670E-001 -0.109699       0.269579E-002  0.200833E-002
    1786  -0.208247E-001   1.39870       0.166515E-003  0.514853E-001 -0.155218E-002  0.444016E-003
    1787   0.648344E-001   1.49452      -0.326999E-002 -0.352194E-001  0.208373E-002  0.885685E-003
    1788   0.197934       0.583408       0.197299      -0.232087E-001  0.127220      -0.195235E-001
    1789   0.469770        1.41703      -0.268815E-001  0.363699       0.131202E-001  0.461039E-001
    1790   0.229720        1.42921      -0.235235E-001  0.420260       0.530872E-002  0.843111E-002
    1791   0.387898      -0.393213       0.205830E-003  0.312030       0.235018E-002 -0.102936E-003
    1792   0.292157      -0.133915       0.521917E-003  0.421357       0.382967E-003 -0.357410E-003
    1793  -0.229360        1.35645       0.826750E-002  0.180689      -0.110263E-001  0.734767E-002
    1794   0.131477       0.336079       0.109013      -0.301236E-002  0.781283E-001 -0.175078E-002
    1795   0.425142E-001  0.217971       0.612350E-001  0.151917E-001 -0.101250E-001 -0.212056E-002
    1796   0.258524       0.718067       0.286728       0.279282E-001 -0.825928E-001 -0.134371E-001
    1797   0.198122       0.535223       0.174228       0.124492E-001 -0.314992E-001 -0.298958E-002
    1798   0.721241E-001  0.238153       0.703344E-001  0.121443E-001  0.456022E-001  0.584729E-002
    1799   0.360138      -0.243319E-001 -0.125002E-003 -0.309433       0.768827E-003 -0.121722E-002
    1800   0.439037      -0.219823      -0.252824E-003 -0.262755       0.424653E-003 -0.219522E-003
    1801   0.164865        1.48731       0.259038E-001  0.251021E-002 -0.271875E-002  0.254013E-003
    1802   0.490137E-001   1.51351      -0.370804E-002  0.425912E-001 -0.659413E-003 -0.137435E-003
    1803   0.145221       0.494391       0.144038      -0.244808E-001 -0.935358E-002  0.129009E-002
    1804   0.112930        1.40016       0.333580      -0.464498E-001  0.512437E-002 -0.804512E-003
    1805  -0.557976       0.642102       0.629421E-002  0.655987       0.397318E-002  0.149174E-001
    1806  -0.131961       0.474992       0.500951E-003  0.430738      -0.161975E-003 -0.139248E-002
    1807  -0.292743       0.417263       0.872242E-003  0.615878       0.205050E-002 -0.418076E-002
    1808  -0.334971        1.66790       0.312106E-002 -0.788117E-001 -0.446179E-002 -0.473355E-002
    1809  -0.141041        1.61246      -0.184733E-002  0.358837       0.696574E-003  0.794944E-003
    1810  -0.167761        1.61603      -0.115649E-003  0.160633E-001  0.316255E-003  0.626984E-003
    1811  -0.680105        2.67134      -0.235186E-001  0.253990      -0.293660E-001  0.558118E-002
    1812   0.933298E-001   1.61520      -0.146212E-001  0.518900      -0.168055E-001 -0.227139E-001
    1813   0.340975        1.10134       0.454266      -0.111175       0.142934      -0.857069E-001
    1814   0.105287        1.25101       0.509587      -0.661222E-001 -0.129444       0.287266E-001
    1815   0.164292E-001  0.855833       0.274307      -0.540258E-001 -0.509507E-001  0.279320E-001
    1816   0.625094E-001  0.981563       0.510539       0.783188E-001  0.528632E-001  0.346280E-001
    1817   0.119257        1.35468       0.373260       0.501956E-001 -0.305894E-001 -0.790183E-002
    1818   0.224486        1.00016       0.570234       0.939045E-001  0.585790E-001  0.271422E-001
    1819  -0.604833E-001  0.965673      -0.338071E-002  0.165654       0.415666E-002 -0.302796E-002
    1820   0.137260        1.22856      -0.653606E-002 -0.168593      -0.250974E-001  0.441211E-001
    1821   0.976890E-001   1.54125       0.336900E-001 -0.750064E-002 -0.966309E-002 -0.131729E-002
    1822   0.446522E-001   1.53267      -0.952749E-004 -0.423414E-001  0.290182E-002  0.528634E-003
    1823  -0.315782E-001   1.53487      -0.255244E-002 -0.612485E-001 -0.590718E-004  0.266603E-003
    1824  -0.496085E-001  0.116102       0.331198E-002  0.604425      -0.102727E-002 -0.315586E-003
    1825  -0.380525E-001   1.55924      -0.155310E-002 -0.497855E-001 -0.532804E-003 -0.288733E-003
    1826   0.533305      -0.208024E-001  0.140893E-003  0.188443      -0.969808E-003 -0.377625E-002
    1827   0.179064       0.387482E-001 -0.143149E-004 -0.441228      -0.231328E-003 -0.187770E-003
    1828   0.799449E-001  0.186294       0.224302E-003  0.293180       0.212493E-002 -0.189080E-002
    1829  -0.755032E-001   1.58347      -0.116880E-002 -0.144565E-001 -0.134173E-003 -0.459900E-003
    1830   0.365231        1.14551      -0.119341E-001  0.485829E-001  0.587779E-003  0.351143E-001
    1831   0.625760E-001   1.60658       0.575481E-001  0.130777E-001  0.753311E-001  0.125980E-001
    1832  -0.419584        1.74024       0.652653E-002 -0.622238E-001 -0.530233E-002 -0.601097E-002
    1833  -0.242262       0.650439      -0.325417E-003  0.370395      -0.130277E-002  0.980153E-003
    1834   0.123701E-002   1.52335      -0.345629E-002  0.608169E-001  0.113517E-002  0.465990E-004
    1835   0.438831E-001   1.48253      -0.414817E-002  0.418998E-001 -0.318802E-004  0.236142E-003
    1836   0.243092       0.429819E-001 -0.201008E-003 -0.304363       0.579575E-003  0.439133E-003
    1837   0.836765E-001  0.190476       0.117470       0.867548E-002  0.219182       0.435139E-001
    1838   0.431893E-001  0.148280       0.460420E-001  0.100196E-001  0.533432E-001  0.602246E-002
    1839   0.146412       0.384404       0.115464       0.523581E-002  0.325346E-001  0.896668E-003
    1840  -0.459679E-001   1.46609      -0.104369E-002 -0.735951E-001 -0.885360E-003  0.429511E-003
    1841   0.999327E-001   1.47126      -0.131984E-002  0.108642E-001  0.196609E-002  0.330182E-003
    1842   0.399446       0.992688       0.510737      -0.365892E-001 -0.807989E-001  0.181390E-001
    1843   0.227161      -0.209438       0.149678E-002 -0.520129      -0.103182E-002 -0.431865E-003
    1844  -0.196906E-001 -0.107678E-001  0.509571E-002 -0.641716       0.179539E-002 -0.401339E-003
    1845  -0.204188        1.47009       0.365858E-002  0.138507       0.553151E-002 -0.254626E-002
    1846  -0.133240        1.48721       0.168979E-002  0.932887E-001 -0.272883E-003  0.596968E-003
    1847  -0.431196        1.73139       0.304370E-002  0.925076E-001  0.256853E-002  0.194754E-002
    1848   0.198494        1.43112      -0.589635E-002 -0.444870      -0.150611E-001  0.274323E-001
    1849  -0.148251      -0.186752       0.161301E-001  0.816036      -0.292500E-002 -0.484589E-003
    1850   0.465517        1.30495      -0.346309E-001 -0.142287E-001 -0.378650E-002 -0.183839E-001
    1851   0.356316       0.943117       0.551272      -0.407246E-001  0.937928E-002 -0.257439E-002
    1852   0.307940       0.129893E-001 -0.100678E-002 -0.223153       0.955489E-003  0.564327E-002
    1853   0.598397        1.49533      -0.361793E-001  0.360083      -0.229025E-003 -0.164903E-001
    1854  -0.578506        1.90047      -0.178292E-002 -0.896885E-001 -0.730551E-003  0.192135E-001
    1855   0.145854       0.383035E-001 -0.236695E-002  0.139748       0.432913E-003 -0.284094E-002
    1856   0.195380        1.12989       0.426870       0.124009      -0.219583      -0.212929     
    1857   0.950780E-001  0.897198      -0.211661E-001 -0.654907E-001 -0.734957E-003 -0.587714E-002
    1858   0.395640        1.02519       0.521207       0.434804E-002  0.107340      -0.107574E-003
    1859   0.552257E-001   1.17193      -0.887775E-002  0.297597       0.643833E-002 -0.980792E-002
    1860   0.435126        1.10068       0.609598      -0.229433E-001  0.306424      -0.191344E-001
    1861  -0.901128E-001   1.50378      -0.542483E-003  0.839068E-001  0.993913E-003  0.316617E-004
    1862  -0.282788E-001   1.45431      -0.979481E-003 -0.737375E-001 -0.179122E-002  0.795399E-004
    1863  -0.857553E-001   1.55794      -0.112458E-002 -0.437887E-001 -0.448217E-005  0.566993E-003
    1864   0.384261E-002  0.448530      -0.397116E-003  0.141150      -0.258357E-002 -0.143028E-003
    1865   0.288253        1.52540       0.142670      -0.393277E-001  0.153116      -0.110644E-001
    1866   0.495354E-002  0.434958      -0.472834E-005 -0.182713      -0.808859E-002 -0.672915E-003
    1867  -0.337840        2.86654      -0.986315E-002 -0.543122       0.147597      -0.734104E-002
    1868  -0.394920       0.676903       0.416425E-002 -0.256805       0.642426E-001  0.376905E-001
    1869   0.146219E-001  0.479926E-001  0.203950E-001  0.205222E-002  0.351819E-001  0.638038E-003
    1870   0.984009E-001  0.175702      -0.417334E-004 -0.374314       0.177206E-002  0.111735E-002
    1871   0.104711       0.366330       0.103624       0.182469E-001 -0.433773E-001 -0.719342E-002
    1872   0.217466       0.460073       0.230988      -0.380203E-002  0.309076      -0.142097E-001
    1873  -0.725823       0.780953       0.305317E-002 -0.724498      -0.129321E-001  0.209740E-001
    1874   0.743560E-001   1.72511      -0.238124E-001  0.538151       0.159901E-001  0.215129E-001
    1875  -0.169893E-001   1.05101      -0.142704E-001 -0.143977       0.150420E-002 -0.259240E-002
    1876  -0.102245E-001   1.49053      -0.104350E-002 -0.684656E-001  0.226555E-002  0.369774E-003
    1877   0.772361E-003   1.55358      -0.918209E-003 -0.333022E-001  0.728753E-003 -0.473257E-004
    1878   0.563202      -0.150698      -0.110468E-002 -0.114839      -0.340202E-002  0.107806E-002
    1879   0.942240E-001  0.226732       0.853114E-001  0.232151E-002  0.127570       0.314461E-002
    1880   0.129308        1.47166       0.240040E-003 -0.630201E-002  0.434198E-002  0.475412E-003
    1881   0.592178      -0.781668E-001  0.923158E-004  0.160800      -0.281358E-002 -0.412745E-002
    1882   0.267842        1.39895       0.556065      -0.166277       0.381427      -0.840176E-001
    1883   0.187120        1.49891       0.126556      -0.244254E-001  0.526228E-001 -0.370323E-002
    1884   0.158392       0.864335E-001  0.114608E-003  0.414073      -0.174414E-004 -0.119043E-002
    1885   0.580919E-001  0.142272       0.541702E-001 -0.114408E-002 -0.974673E-001  0.140574E-002
    1886  -0.636592E-001   1.60226      -0.115915E-002 -0.463573E-001 -0.365487E-004  0.260139E-002
    1887   0.150532       0.551371       0.196531      -0.347014E-001  0.254895      -0.820765E-001
    1888  -0.136357        1.61537      -0.133739E-002 -0.171633      -0.179324E-002  0.260052E-002
    1889   0.189310        1.48704       0.124476E-001 -0.591694E-002  0.156001E-001 -0.304683E-002
    1890   0.392441       0.957302       0.567838       0.190017E-001  0.659742E-001  0.903207E-002
    1891   0.427342        1.45090       0.360063       0.702146E-001 -0.345278      -0.154376E-001
    1892   0.115594      -0.361392       0.448280E-002 -0.681389      -0.560118E-002 -0.182274E-002
    1893  -0.658842E-001   1.50501       0.257999E-003  0.198690       0.379889E-002  0.915578E-003
    1894   0.534828E-001  0.124056       0.526315E-001  0.242487E-002 -0.125448      -0.230198E-002
    1895  -0.433978E-001  0.869361       0.653033E-002  0.784409E-001 -0.205580E-002  0.116831E-002
    1896   0.980417E-001   1.51696       0.287860E-002  0.161201E-001 -0.330542E-002 -0.715332E-003
    1897   0.393478      -0.352640E-001 -0.801402E-003  0.300916       0.304257E-003  0.300834E-002
