
 LIST ALL SELECTED NODES.   DSYS=      0

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R1          25.1     ***
 Ansys Mechanical Enterprise Academic Student      
 01055371  VERSION=WINDOWS x64   15:29:48  JUL 18, 2025 CP=      0.516

 full_plate--Static Structural (A5)                                            



   NODE        X                   Y                   Z
      496    20.0250474900        -27.3563377000        -7.00000000000     
      497   -12.3090170000        -31.8784893400        -7.00000000000     
      498   -20.7538341700        -80.1050859300        -7.00000000000     
      499   -15.5203898800        -33.8950987300        -7.00000000000     
      500   -3.65654433100        -32.5785603200        -7.00000000000     
      501    13.6828390100        -52.5554513200        -7.00000000000     
      502   -5.82940688000        -35.1485874300        -7.00000000000     
      503   -5.50458881400        -81.4790569800        -7.00000000000     
      504    7.42145585400        -98.0516500100        -7.00000000000     
      505   0.347432932900        -34.0828201400        -7.00000000000     
      506   -16.6394097400        -88.3000607900        -7.00000000000     
      507    11.2467283600        -83.0903221400        -7.00000000000     
      508   0.985186983300        -42.5720343900        -7.00000000000     
      509    6.94912062900        -44.1751609500        -7.00000000000     
      510   -20.4726682400        -87.5734297200        -7.00000000000     
      511    17.4105875800        -101.764279400        -7.00000000000     
      512   -12.2207871400        -89.7979886000        -7.00000000000     
      513   -8.58615421500        -79.0847891500        -7.00000000000     
      514   -20.4111660000        -64.4521700500        -7.00000000000     
      515    21.0299441200        -72.5003067800        -7.00000000000     
      516    19.2135255300        -65.5129255500        -7.00000000000     
      517    12.7601002400        -38.9873188200        -7.00000000000     
      518    17.7170085100        -54.4738299500        -7.00000000000     
      519    13.6581566700        -47.8876339400        -7.00000000000     
      520    9.93989642200        -22.7666691900        -7.00000000000     
      521   -16.5324814100        -97.0581042100        -7.00000000000     
      522   -4.14709019700        -60.6241040300        -7.00000000000     
      523   -15.2587302200        -81.9627548900        -7.00000000000     
      524   -3.39596762800        -88.4618919200        -7.00000000000     
      525   -4.84076731100        -74.5528381000        -7.00000000000     
      526   -8.35119777500        -51.5698094900        -7.00000000000     
      527   -5.78791596900        -24.0990520900        -7.00000000000     
      528  -0.965299727800        -90.8375750800        -7.00000000000     
      529   -21.1265651200        -26.1953993600        -7.00000000000     
      530    3.67967897100        -45.9348253600        -7.00000000000     
      531    20.2828049600        -48.5687328300        -7.00000000000     
      532   -4.33954636900        -38.5097293800        -7.00000000000     
      533   -4.75692289400        -44.0177270800        -7.00000000000     
      534    20.7052937900        -101.450321700        -7.00000000000     
      535   -20.4471567800        -23.2387453000        -7.00000000000     
      536   -11.6259509900        -62.7500075200        -7.00000000000     
      537    11.1622186700        -86.7445000500        -7.00000000000     
      538    1.81890302400        -90.2983147000        -7.00000000000     
      539   -7.59536659800        -71.3377420000        -7.00000000000     
      540   -10.5412416100        -93.3988637300        -7.00000000000     
      541   -19.5264421200        -71.2477715700        -7.00000000000     
      542   -1.82895973600        -54.9159894000        -7.00000000000     
      543    8.07227864400        -81.8157005400        -7.00000000000     
      544   -9.01895325600        -97.2287879100        -7.00000000000     
      545   -15.6972514800        -50.0820814100        -7.00000000000     
      546    3.30958062000        -78.5168158800        -7.00000000000     
      547    21.5927247400        -92.0309033500        -7.00000000000     
      548    2.79416006200        -58.4867803200        -7.00000000000     
      549   -6.42671197800        -41.6454554000        -7.00000000000     
      550   -21.3658813800        -37.6149450500        -7.00000000000     
      551   -5.85480321100        -58.2746892600        -7.00000000000     
      552   -2.21214370300        -80.4305161400        -7.00000000000     
      553    21.4880737700        -94.9542595000        -7.00000000000     
      554   -14.8507147200        -62.4296202200        -7.00000000000     
      555   -14.1307892700        -102.289091800        -7.00000000000     
      556    13.9404233600        -102.246061700        -7.00000000000     
      557    4.87526900200        -82.2411215700        -7.00000000000     
      558   -6.96860086000        -32.4259348000        -7.00000000000     
      559    17.4111461800        -73.7508507300        -7.00000000000     
      560    12.6131498400        -93.5366664800        -7.00000000000     
      561   -20.0960296600        -101.975525400        -7.00000000000     
      562   -9.20703614800        -68.0973272000        -7.00000000000     
      563    8.20065462000        -62.2623247100        -7.00000000000     
      564    3.68171903100        -39.7824153500        -7.00000000000     
      565    20.2377944800        -30.8918259400        -7.00000000000     
      566    13.1626559100        -43.2717698400        -7.00000000000     
      567   -1.88319047000        -22.6930490700        -7.00000000000     
      568   -10.9936045000        -84.9297698800        -7.00000000000     
      569    15.8458179100        -95.0619749700        -7.00000000000     
      570    21.6067627700        -59.8462429900        -7.00000000000     
      571    21.6067627700        -56.4682519400        -7.00000000000     
      572  -0.597644127900        -59.6503073000        -7.00000000000     
      573   -16.6671056000        -65.3995817200        -7.00000000000     
      574    21.0792648300        -23.9525781600        -7.00000000000     
      575   -21.3670001700        -49.3235236200        -7.00000000000     
      576   -16.3628938600        -47.3947346100        -7.00000000000     
      577   -20.3090170000        -55.7042465000        -7.00000000000     
      578   -9.76068420400        -42.4058344300        -7.00000000000     
      579    17.0663279300        -47.5364789700        -7.00000000000     
      580    14.5332208700        -25.9861174300        -7.00000000000     
      581    17.1573351500        -77.3388748300        -7.00000000000     
      582    5.44602904100        -89.7059192300         7.00000000000     
      583    9.92849193700        -45.9992555000         7.00000000000     
      584    8.66829479700        -33.1685417900         7.00000000000     
      585   -12.9270510100        -56.6013760000         7.00000000000     
      586   -12.8235438400        -36.5144116900         7.00000000000     
      587    13.8611053800        -76.3143984600         7.00000000000     
      588  -0.868679803600        -51.5730149100         7.00000000000     
      589   -1.01228443400        -30.0602449100         7.00000000000     
      590   -13.4522087200        -46.8065631800         7.00000000000     
      591   -14.4270510700        -74.7406292000         7.00000000000     
      592    13.2991303400        -62.0073895300         7.00000000000     
      593    14.7730266900        -90.8386676900         7.00000000000     
      594   -12.8565698700        -97.1386118100         7.00000000000     
      595   -3.57621208300        -93.2294917800         7.00000000000     
      596   -12.6125287800        -65.9804095800         7.00000000000     
      597    6.54024137900        -56.6698583100         7.00000000000     
      598   -10.7317627500        -28.1844351300         7.00000000000     
      599    1.53647449600        -81.5297541600         7.00000000000     
      600    16.7668878300        -50.7389593200         7.00000000000     
      601    16.6341186200        -36.1660811800         7.00000000000     
      602    16.8520864700        -28.3713736200         7.00000000000     
      603    5.95136733800        -94.5687796300         7.00000000000     
      604    7.68141148900        -85.5668168600         7.00000000000     
      605   -5.19628221500        -78.0296805100         7.00000000000     
      606   -19.1788248300        -83.7179528900         7.00000000000     
      607    14.0770911500        -71.6040702200         7.00000000000     
      608    14.9177547200        -81.0284735700         7.00000000000     
      609    4.73473410600        -35.8711040100         7.00000000000     
      610    6.47953885900        -44.4313013700         7.00000000000     
      611   -15.2490212500        -92.6573990300         7.00000000000     
      612    6.17767593100        -24.2144913600         7.00000000000     
      613    13.2073040100        -96.2877586700         7.00000000000     
      614    16.3938680800        -44.5911321000         7.00000000000     
      615   -9.24515801600        -48.0422407600         7.00000000000     
      616   -19.5772542500        -30.4554183500         7.00000000000     
      617   -12.3967762200        -79.2851039600         7.00000000000     
      618   -9.46352550400        -34.4370519300         7.00000000000     
      619   -4.99557202300        -52.8098628900         7.00000000000     
      620    9.50900391400        -41.7028967100         7.00000000000     
      621   -5.20827589000        -97.3952863600         7.00000000000     
      622   -6.49203140200        -85.5795151300         7.00000000000     
      623   -20.4431356300        -41.3089989400         7.00000000000     
      624   -17.0938920600        -58.8468917700         7.00000000000     
      625   -16.5221812300        -54.2513617900         7.00000000000     
      626    6.76732245000        -48.9008783600         7.00000000000     
      627    9.84962762700        -54.3602300500         7.00000000000     
      628    3.65812129200        -97.8089090300         7.00000000000     
      629    19.2135255300        -58.1637766400         7.00000000000     
      630    18.9837703000        -97.9018299600         7.00000000000     
      631   -7.58392581000        -43.9004352400         7.00000000000     
      632  -0.459220245500        -87.4373753100         7.00000000000     
      633   -16.6940027500        -100.130157500         7.00000000000     
      634   -19.4187776200        -68.1928105200         7.00000000000     
      635   -8.89057657100        -60.5373322700         7.00000000000     
      636    10.7323379800        -25.9282959700         7.00000000000     
      637    19.5257542800        -88.9003718300         7.00000000000     
      638   -17.6084145600        -25.6919240600         7.00000000000     
      639    3.90235587200        -31.7936978200         7.00000000000     
      640    19.2064617900        -69.5495697000         7.00000000000     
      641   -4.29882206400        -47.7681113400         7.00000000000     
      642   -9.29507340300        -75.2941838800         7.00000000000     
      643  -0.168216960400        -45.5683552300         7.00000000000     
      644   -1.94957112700        -26.1530708800         7.00000000000     
      645    9.64057660100        -74.0995798100         7.00000000000     
      646   0.203867711600        -57.1834818000         7.00000000000     
      647   -11.9231266400        -70.6181987500         7.00000000000     
      648    10.8211751700        -100.460376900         7.00000000000     
      649   -2.47250462600        -35.6357222700         7.00000000000     
      650    19.8949003800        -42.3896882300         7.00000000000     
      651    9.72603779600        -65.0698340900         7.00000000000     
      652   -18.7547520100        -35.3206393000         7.00000000000     
      653   -19.9268765200        -94.8904364400         7.00000000000     
      654   -14.4615528000        -85.2295659600         7.00000000000     
      655    19.2196046100        -79.7649438400         7.00000000000     
      656   -17.3436457600        -78.8987047100         7.00000000000     
      657   -12.7699563400        -41.7839114600         7.00000000000     
      658    1.42073163300        -93.8758272200         7.00000000000     
      659   -12.2181400800        -51.7657434400         7.00000000000     
      660    18.7015279500        -93.2813345500         7.00000000000     
      661   -10.3841186200        -100.629373700         7.00000000000     
      662    14.7135255300        -66.8879255500         7.00000000000     
      663    20.3770648600        -75.8357075700         7.00000000000     
      664    14.6778645700        -86.1477042500         7.00000000000     
      665   0.571812060100        -38.7891874900         7.00000000000     
      666    9.99173282200        -90.5945779500         7.00000000000     
      667   -2.64019770700        -100.935319500         7.00000000000     
      668    19.2135255300        -62.0274130100         7.00000000000     
      669   -19.2135255300        -74.4157695800         7.00000000000     
      670   -6.23345107500        -28.8825226400         7.00000000000     
      671    2.61012952900        -27.4919107600         7.00000000000     
      672    14.5776227900        -56.9907384400         7.00000000000     
      673   -9.32117518800        -82.2605827600         7.00000000000     
      674   -7.19694805000        -94.3691125400         7.00000000000     
      675   -8.76234756800        -39.1265143900         7.00000000000     
      676   -19.8626468100        -90.9855465200         7.00000000000     
      677   -2.90775901300        -58.0705440300         7.00000000000     
      678    9.96859223100        -78.8065170200         7.00000000000     
      679   -16.8415650500        -43.6979792800         7.00000000000     
      680    10.2135255300        -69.8166200700         7.00000000000     
      681   -15.1545085000        -29.3199267400         7.00000000000     
      682    7.46946253500        -29.0021074200         7.00000000000     
      683    16.3736163800        -40.5533102300         7.00000000000     
      684    10.0640748800        -59.2685018000         7.00000000000     
      685    2.28490047700        -54.6949675900         7.00000000000     
      686   -8.74338424100        -64.8620132600         7.00000000000     
      687    17.5399379000        -24.1276011900         7.00000000000     
      688   -8.48059499300        -55.5369375900         7.00000000000     
      689    19.2256836800        -84.1482095700         7.00000000000     
      690    9.11960082700        -37.3727737300         7.00000000000     
      691    5.62588691200        -40.0629238800         7.00000000000     
      692    20.3170593100        -33.8784955700         7.00000000000     
      693   -9.79135524600        -23.9951349900         7.00000000000     
      694    12.5906863600        -29.8588424500         7.00000000000     
      695    10.4613728800        -50.2932163300         7.00000000000     
      696    3.23176275200        -85.4414618000         7.00000000000     
      697   -1.05759115900        -77.2103261400         7.00000000000     
      698    18.9732282600        -45.6672927000         7.00000000000     
      699   -13.5772542500        -24.6599633700         7.00000000000     
      700    5.89254364700        -76.0677421900         7.00000000000     
      701   -2.15450850100        -83.5256676700         7.00000000000     
      702   -20.0588293100        -98.4429258900         7.00000000000     
      703   -20.1259979800        -52.2395185700         7.00000000000     
      704    15.0008731900        -99.0022655500         7.00000000000     
      705  -0.812405298800        -97.3113442400         7.00000000000     
      706    5.89969521000        -60.5554122300         7.00000000000     
      707   -16.6327882900        -71.3448832600         7.00000000000     
      708    16.4755889700        -32.1245608800         7.00000000000     
      709    5.98378911300        -101.522926500         7.00000000000     
      710    20.6341186200        -52.5865356200         7.00000000000     
      711    12.9511779400        -34.5900307700         7.00000000000     
      712    20.3170593100        -37.7421315800         7.00000000000     
      713    1.98378911300        -101.522926500         7.00000000000     
      714    13.5182846000        -23.1052585100         7.00000000000     
      715   -20.1737669800        -45.9615609500         7.00000000000     
      716    9.79685883700        -95.2447667100         7.00000000000     
      717   -20.8641398800        -60.9473620800         7.00000000000     
      718    1.07313839500        -23.7278521800         7.00000000000     
      719   -6.51215816500        -100.782346600         7.00000000000     
      720   -16.7385817600        -38.6076515600         7.00000000000     
      721   -6.72853380800        -90.1617265300         7.00000000000     
      722    20.0250474900        -27.3563377000         7.00000000000     
      723    3.25039610500        -43.0737191100         7.00000000000     
      724   -12.3090170000        -31.8784893400         7.00000000000     
      725   -20.7538341700        -80.1050859300         7.00000000000     
      726    3.05789528600        -50.6311029100         7.00000000000     
      727   -15.5203898800        -33.8950987300         7.00000000000     
      728   -3.63602806100        -32.5865202400         7.00000000000     
      729    13.6673778200        -52.5465466200         7.00000000000     
      730   -5.82940688000        -35.1485874300         7.00000000000     
      731   -5.50458881400        -81.4790569800         7.00000000000     
      732    7.42145585400        -98.0516500100         7.00000000000     
      733   0.520454165300        -34.0394993600         7.00000000000     
      734   -16.5717664400        -88.2148463500         7.00000000000     
      735    11.2467283600        -83.0903221400         7.00000000000     
      736   -20.4774923200        -87.5638846200         7.00000000000     
      737    17.4105875800        -101.764279400         7.00000000000     
      738   -12.2207871400        -89.7979886000         7.00000000000     
      739   -8.58615421500        -79.0847891500         7.00000000000     
      740   -20.4111660000        -64.4521700500         7.00000000000     
      741    21.0299441200        -72.5003067800         7.00000000000     
      742    19.2135255300        -65.5129255500         7.00000000000     
      743    12.7601002400        -38.9873188200         7.00000000000     
      744    17.7170085100        -54.4738299500         7.00000000000     
      745    13.7249758800        -47.8979405600         7.00000000000     
      746    9.93989642200        -22.7666691900         7.00000000000     
      747   -16.3907617300        -96.5749290400         7.00000000000     
      748   -4.14700357000        -60.6240893500         7.00000000000     
      749   -15.2587302200        -81.9627548900         7.00000000000     
      750   -3.39596762800        -88.4618919200         7.00000000000     
      751   -4.84076731100        -74.5528381000         7.00000000000     
      752   -3.53070184600        -43.8976030700         7.00000000000     
      753   -8.34922807000        -51.5705228100         7.00000000000     
      754   -5.78791596900        -24.0990520900         7.00000000000     
      755  -0.965299727800        -90.8375750800         7.00000000000     
      756   -21.1265651200        -26.1953993600         7.00000000000     
      757    20.2827542800        -48.5683981100         7.00000000000     
      758   -4.37822894400        -38.1477089900         7.00000000000     
      759    20.7052937900        -101.450321700         7.00000000000     
      760   -20.4471567800        -23.2387453000         7.00000000000     
      761   -11.6259509900        -62.7500075200         7.00000000000     
      762    11.1622186700        -86.7445000500         7.00000000000     
      763    1.81890302400        -90.2983147000         7.00000000000     
      764   -7.59536659800        -71.3377420000         7.00000000000     
      765   -10.8543410400        -93.6418355600         7.00000000000     
      766   -19.5264421200        -71.2477715700         7.00000000000     
      767  -0.560752329700        -42.4951390900         7.00000000000     
      768   -2.00392645300        -55.1771213500         7.00000000000     
      769    8.07227864400        -81.8157005400         7.00000000000     
      770   -8.91806090300        -97.2932133000         7.00000000000     
      771   -15.6972514800        -50.0820814100         7.00000000000     
      772    3.30958062000        -78.5168158800         7.00000000000     
      773    21.5927247400        -92.0309033500         7.00000000000     
      774    2.77047644100        -58.5422120100         7.00000000000     
      775   -21.3658813800        -37.6149450500         7.00000000000     
      776   -5.85425030000        -58.2743524500         7.00000000000     
      777   -2.21214370300        -80.4305161400         7.00000000000     
      778    21.4880737700        -94.9542595000         7.00000000000     
      779   -14.8507147200        -62.4296202200         7.00000000000     
      780    13.9404233600        -102.246061700         7.00000000000     
      781   -5.49296112100        -41.1054325700         7.00000000000     
      782    4.87526900200        -82.2411215700         7.00000000000     
      783   -6.96533587200        -32.4255189500         7.00000000000     
      784    17.4111461800        -73.7508507300         7.00000000000     
      785    12.6131498400        -93.5366664800         7.00000000000     
      786   -20.0960296600        -101.975525400         7.00000000000     
      787   -9.20703614800        -68.0973272000         7.00000000000     
      788    8.19875149100        -62.2607667200         7.00000000000     
      789   -13.3841186200        -100.629373700         7.00000000000     
      790    20.2377944800        -30.8918259400         7.00000000000     
      791    3.34342219200        -46.9601613300         7.00000000000     
      792    12.5690225400        -43.3846068700         7.00000000000     
      793   -1.88319047000        -22.6930490700         7.00000000000     
      794   -10.9936045000        -84.9297698800         7.00000000000     
      795    15.8458179100        -95.0619749700         7.00000000000     
      796    21.6067627700        -59.8462429900         7.00000000000     
      797    21.6067627700        -56.4682519400         7.00000000000     
      798  -0.597644127900        -59.6503073000         7.00000000000     
      799   -16.6671056000        -65.3995817200         7.00000000000     
      800    21.0792648300        -23.9525781600         7.00000000000     
      801   -21.3670001700        -49.3235236200         7.00000000000     
      802   -16.3628938600        -47.3947346100         7.00000000000     
      803   0.380437193800        -48.5802415100         7.00000000000     
      804    6.14448029800        -52.7960280500         7.00000000000     
      805   -20.3090170000        -55.7042465000         7.00000000000     
      806   -10.7391327300        -44.6745934100         7.00000000000     
      807    17.0661096900        -47.5413549700         7.00000000000     
      808    14.5332208700        -25.9861174300         7.00000000000     
      809    17.1573351500        -77.3388748300         7.00000000000     
      810   -10.5140379500        -10.2006833300        -7.00000000000     
      811    2.00000000000        -10.0000000000        -7.00000000000     
      812    13.8333333300        -10.3333333300        -7.00000000000     
      813   -15.2380952400        -10.8095238100        -7.00000000000     
      814    10.1218440700        -10.3017651200        -7.00000000000     
      815   -2.00000000000        -10.0000000000        -7.00000000000     
      816   -16.9523809500        -5.38095238100        -7.00000000000     
      817   -4.78233900700        -15.7291691200        -7.00000000000     
      818    17.0000000000        -15.0000000000        -7.00000000000     
      819    19.5416666700        -6.95833333300        -7.00000000000     
      820   -16.8273023800        -14.9497292200        -7.00000000000     
      821    12.8756356200        -4.50254248300        -7.00000000000     
      822    1.02575243900        -4.48093260700        -7.00000000000     
      823   -10.7912608200        -6.02281559900        -7.00000000000     
      824    12.0273027000        -14.3474452900        -7.00000000000     
      825   -19.4821428600        -9.60714285700        -7.00000000000     
      826    18.0000000000        -11.0000000000        -7.00000000000     
      827   -6.00000000000        -10.0000000000        -7.00000000000     
      828    6.00000000000        -10.0000000000        -7.00000000000     
      829    17.8610463600        -3.25140479300        -7.00000000000     
      830    20.5000000000        -13.5000000000        -7.00000000000     
      831   -20.6666666700        -13.6666666700        -7.00000000000     
      832   -20.9028598900        -6.17075891100        -7.00000000000     
      833    4.07355232100        -13.6381598400        -7.00000000000     
      834   -13.0443522300        -16.7039910300        -7.00000000000     
      835   -13.0883305500        -3.56252451600        -7.00000000000     
      836    4.14552709200        -6.30485563600        -7.00000000000     
      837   -7.42329313100        -6.29021741900        -7.00000000000     
      838   -7.43331847200        -13.7047579000        -7.00000000000     
      839    21.1341799300        -10.0098837500        -7.00000000000     
      840   -20.3333333300        -3.33333333300        -7.00000000000     
      841    20.2500000000        -16.7500000000        -7.00000000000     
      842    20.7500000000        -3.75000000000        -7.00000000000     
      843    10.0000000000        -17.5000000000        -7.00000000000     
      844    13.4717632700        -17.3840435700        -7.00000000000     
      845   -20.3333333300        -16.8333333300        -7.00000000000     
      846    15.6231328700        -6.47664994500        -7.00000000000     
      847   -2.05422429700        -16.0745779900        -7.00000000000     
      848   -1.91107127900        -3.88879457600        -7.00000000000     
      849    10.0859403100        -3.94717636200        -7.00000000000     
      850   -9.66919270100        -17.0164529800        -7.00000000000     
      851   -9.64261189600        -3.00665781900        -7.00000000000     
      852  -0.500000000000        -12.5000000000        -7.00000000000     
      853    2.79570204500        -17.2103903600        -7.00000000000     
      854  -0.314146940900E-001   -7.30601698200        -7.00000000000     
      855    11.8704284000        -7.12981210500        -7.00000000000     
      856    8.50000000000        -12.5000000000        -7.00000000000     
      857    5.94298792300        -17.1889813300        -7.00000000000     
      858    5.28970076500        -2.85460969000        -7.00000000000     
      859    8.50000000000        -7.50000000000        -7.00000000000     
      860   -6.72827300900        -2.78783964700        -7.00000000000     
      861   -3.69085821000        -7.19778127700        -7.00000000000     
      862   -3.77342892500        -12.7690024200        -7.00000000000     
      863   -13.1273890000        -13.3022353300        -7.00000000000     
      864   -10.5140379500        -10.2006833300         7.00000000000     
      865    2.00000000000        -10.0000000000         7.00000000000     
      866    13.8333333300        -10.3333333300         7.00000000000     
      867   -15.2380952400        -10.8095238100         7.00000000000     
      868    10.1218440700        -10.3017651200         7.00000000000     
      869   -2.00000000000        -10.0000000000         7.00000000000     
      870   -16.9523809500        -5.38095238100         7.00000000000     
      871   -4.78233900700        -15.7291691200         7.00000000000     
      872    17.0000000000        -15.0000000000         7.00000000000     
      873    19.5416666700        -6.95833333300         7.00000000000     
      874   -16.8273023800        -14.9497292200         7.00000000000     
      875    12.8756356200        -4.50254248300         7.00000000000     
      876    1.02575243900        -4.48093260700         7.00000000000     
      877   -10.7912608200        -6.02281559900         7.00000000000     
      878    12.0273027000        -14.3474452900         7.00000000000     
      879   -19.4821428600        -9.60714285700         7.00000000000     
      880    18.0000000000        -11.0000000000         7.00000000000     
      881   -6.00000000000        -10.0000000000         7.00000000000     
      882    6.00000000000        -10.0000000000         7.00000000000     
      883    17.8610463600        -3.25140479300         7.00000000000     
      884    20.5000000000        -13.5000000000         7.00000000000     
      885   -20.6666666700        -13.6666666700         7.00000000000     
      886   -20.9028598900        -6.17075891100         7.00000000000     
      887    4.07355232100        -13.6381598400         7.00000000000     
      888   -13.0443522300        -16.7039910300         7.00000000000     
      889   -13.0883305500        -3.56252451600         7.00000000000     
      890    4.14552709200        -6.30485563600         7.00000000000     
      891   -7.42329313100        -6.29021741900         7.00000000000     
      892   -7.43331847200        -13.7047579000         7.00000000000     
      893    21.1341799300        -10.0098837500         7.00000000000     
      894   -20.3333333300        -3.33333333300         7.00000000000     
      895    20.2500000000        -16.7500000000         7.00000000000     
      896    20.7500000000        -3.75000000000         7.00000000000     
      897    13.4717632700        -17.3840435700         7.00000000000     
      898    10.0000000000        -17.5000000000         7.00000000000     
      899   -20.3333333300        -16.8333333300         7.00000000000     
      900    15.6231328700        -6.47664994500         7.00000000000     
      901   -2.05422429700        -16.0745779900         7.00000000000     
      902   -1.91107127900        -3.88879457600         7.00000000000     
      903    10.0859403100        -3.94717636200         7.00000000000     
      904   -9.66919270100        -17.0164529800         7.00000000000     
      905   -9.64261189600        -3.00665781900         7.00000000000     
      906    2.79570204500        -17.2103903600         7.00000000000     
      907  -0.500000000000        -12.5000000000         7.00000000000     
      908  -0.314146940900E-001   -7.30601698200         7.00000000000     
      909    11.8704284000        -7.12981210500         7.00000000000     
      910    5.28970076500        -2.85460969000         7.00000000000     
      911    8.50000000000        -7.50000000000         7.00000000000     
      912    8.50000000000        -12.5000000000         7.00000000000     
      913    5.94298792300        -17.1889813300         7.00000000000     
      914   -6.72827300900        -2.78783964700         7.00000000000     
      915   -3.69085821000        -7.19778127700         7.00000000000     
      916   -3.77342892500        -12.7690024200         7.00000000000     
      917   -13.1273890000        -13.3022353300         7.00000000000     
      918    13.3333333300        -105.000000000         2.33333333300     
      919    5.33333333300        -105.000000000         2.33333333300     
      920   -2.66666666700        -105.000000000         2.33333333300     
      921   -10.6666666700        -105.000000000         2.33333333300     
      922   -19.4074074100        -105.000000000        0.453703703700     
      923    17.1876204400        -105.000000000        -2.07285644700     
      924   -13.3333333300        -105.000000000        -2.33333333300     
      925   -5.33333333300        -105.000000000        -2.33333333300     
      926    2.66666666700        -105.000000000        -2.33333333300     
      927    10.6666666700        -105.000000000        -2.33333333300     
      928    18.3333333300        -105.000000000         2.33333333300     
      929   -15.3865312000        -105.000000000        0.986813063700     
      930   -17.7777777800        -105.000000000        -3.11111111100     
      931    6.66666666700        -105.000000000        -2.33333333300     
      932   -1.33333333300        -105.000000000        -2.33333333300     
      933   -9.33333333300        -105.000000000        -2.33333333300     
      934   -6.66666666700        -105.000000000         2.33333333300     
      935    1.33333333300        -105.000000000         2.33333333300     
      936    9.33333333300        -105.000000000         2.33333333300     
      937    20.8556511200        -105.000000000        -1.05231683500     
      938   -17.7777777800        -105.000000000         3.88888888900     
      939   -14.1034889200        -105.000000000         4.25346418800     
      940   -20.8888888900        -105.000000000         3.69444444400     
      941   -20.8888888900        -105.000000000        -3.30555555600     
      942    13.6666666700        -105.000000000        -2.33333333300     
      943    20.1666666700        -105.000000000        -4.08333333300     
      944    21.3625917900        -105.000000000         3.38811150000     
      945   -13.3333333300       -0.523664112400E-014    2.33333333300     
      946   -5.33333333300       -0.425692368500E-014    2.33333333300     
      947    2.66666666700       -0.327720624500E-014    2.33333333300     
      948    10.6666666700       -0.229748880600E-014    2.33333333300     
      949    15.1111111100       -0.175320134000E-014    1.55555555600     
      950   -17.2509086900       -0.571640573700E-014   -2.41512721700     
      951    5.33333333300       -0.295063376600E-014   -2.33333333300     
      952   -2.66666666700       -0.393035120500E-014   -2.33333333300     
      953   -11.2380952400       -0.498004846100E-014   -2.33333333300     
      954    19.6605925700       -0.119605054900E-014   -1.63671170200     
      955   -18.1563635900       -0.582729198000E-014    2.10435909800     
      956    11.8888888900       -0.214780975300E-014   -2.13888888900     
      957    15.4049413700       -0.171721751100E-014   -3.33723014900     
      958   -6.66666666700       -0.442020992500E-014   -2.33333333300     
      959    1.33333333300       -0.344049248500E-014   -2.33333333300     
      960    6.66666666700       -0.278734752600E-014    2.33333333300     
      961   -1.33333333300       -0.376706496500E-014    2.33333333300     
      962   -9.33333333300       -0.474678240400E-014    2.33333333300     
      963    19.7777777800       -0.118169950000E-014    3.01388888900     
      964   -20.8653641800       -0.615904887100E-014   -1.12789938800     
      965   -14.3119097300       -0.535648216900E-014   -4.11379599100     
      966    18.1907022400       -0.137606019700E-014   -4.60788198900     
      967    8.33333333300       -0.258323972600E-014   -2.33333333300     
      968   -20.1666666700       -0.607348310400E-014   -4.08333333300     
      969   -21.3597613200       -0.621959505800E-014    3.39656857300     
      970   -7.16564688400        -25.6049593200        -3.58905429700     
      971   -20.3597759100        -54.8704614400         3.14076191700     
      972    11.9072911500        -101.047071000         3.69194690300     
      973   -20.4137980000        -13.7416525700         1.72673340400     
      974    4.51229282400        -52.2319208500        -3.54825914900     
      975   -9.23735364200        -72.2077012400        -3.35741526000     
      976   -21.4409121600        -56.7045454500        -4.44091215800     
      977   -21.3497950900        -20.8615091300         3.80169075000     
      978   -1.96106349000        -20.8976830200         3.86504863500     
      979   -21.4305642000        -91.4772727300        -4.43056419600     
      980    11.7036458600        -101.637587700        -3.95692660000     
      981   -20.9133225500        -73.2514834100         3.39221055500     
      982    4.93757363700        -74.7959870900        -4.44395774800     
      983    4.37283362500        -18.2779964300        -3.84862286400     
      984    10.7195162800        -60.8904752600         3.43835838000     
      985   -11.6710335300        -60.7472991000         3.15378926700     
      986    17.5100388400        -45.8830619500         3.86994318800     
      987  -0.269066536600E-001   -79.9816415400        -3.60503277600     
      988    15.0503984400        -38.9488069200         3.07450611000     
      989   -21.1069508300        -46.0587055800         4.46703484700     
      990    18.6846176600        -18.6756169300         3.55212019000     
      991    21.5447062100        -35.6917242000         3.56561447500     
      992   -15.8581942400        -101.950822000       -0.680719356500     
      993   -6.99001321100        -72.9762359000         4.31867636900     
      994    20.2454275800        -42.7168851900        -3.77216120400     
      995    20.2756113800        -66.9010320000        -3.40787270100     
      996    15.0734040700        -93.4425363900         3.67139732100     
      997   -20.9133225500        -73.2514834100        -3.39221055500     
      998   -9.39558861200        -102.757691800        -4.33892072900     
      999   -20.0778328800        -61.2549592800       -0.179256344600     
     1000    21.0714746100        -4.22153597900        0.990621418000     
     1001    4.97960246500        -58.5836065700        -3.66461709400     
     1002   -21.2086141800        -15.4470117700        -3.34905612800     
     1003   -4.79740290800        -59.7759489200        -2.24395589300     
     1004   -21.4790036800        -29.2268196700        -4.00805819400     
     1005   -17.3916841000        -2.98027220100        -3.44507498200     
     1006   -20.8876479200        -82.0802298700        -3.73160174100     
     1007    14.9867135200        -103.003223500        -4.47268094000     
